year,customer_name_norm,gross_invoices,positive_adjustments,credits_abs,net_invoiced,payments,year_net_delta,running_balance
2020,MARTIN BAUER,113.4,0.0,0.0,113.4,307.65,-194.25,0.0
2021,MARTIN BAUER,0.01,0.0,0.0,0.01,0.0,0.01,0.01
2011,MARTIN ELLIOTT,16.8,0.0,0.0,16.8,0.0,16.8,16.8
2011,MARTIN L. ELLIOTT,67.2,0.0,0.0,67.2,67.2,0.0,0.0
2012,MARTIN L. ELLIOTT,33.6,0.0,50.4,-16.8,0.0,-16.8,-16.8
2014,MARTIN L. ELLIOTT,497.0,0.0,340.2,156.8,0.0,156.8,140.0
2013,MARY ROZSA DE COQUET,611.1,0.0,0.0,611.1,611.1,0.0,0.0
2014,MARY ROZSA DE COQUET,104.48,0.0,0.0,104.48,104.48,0.0,0.0
2015,MARY ROZSA DE COQUET,189.0,0.0,0.0,189.0,189.0,0.0,0.0
2016,MARY ROZSA DE COQUET,94.5,0.0,0.0,94.5,110.25,-15.75,-15.75
2021,MEDUCATION SERVICES PROFESSIONAL CORPORATION,4787.93,0.0,563.87,4224.06,4224.06,0.0,0.0
2022,MEDUCATION SERVICES PROFESSIONAL CORPORATION,1187.63,0.0,0.0,1187.63,1187.63,0.0,0.0
2023,MEDUCATION SERVICES PROFESSIONAL CORPORATION,2802.4,0.0,0.0,2802.4,2802.4,0.0,0.0
2024,MEDUCATION SERVICES PROFESSIONAL CORPORATION,2627.25,0.0,0.0,2627.25,2627.25,0.0,0.0
2025,MEDUCATION SERVICES PROFESSIONAL CORPORATION,2855.42,0.0,600.7,2254.72,1486.8,767.92,767.92
2018,MEETING ESCROW,111228.74,0.0,5290.66,105938.08,78040.64,27897.44,27897.44
2019,MEETING ESCROW,21805.63,0.0,0.0,21805.63,49703.07,-27897.44,0.0
2020,MEETING ESCROW,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,MEGA ASSISTANCE SERVICES INC,2571.4,0.0,0.0,2571.4,2493.7,77.7,77.7
2007,MEGA ASSISTANCE SERVICES INC,3372.34,0.0,0.0,3372.34,3218.39,153.95,231.65
2008,MEGA ASSISTANCE SERVICES INC,44.8,0.0,44.8,0.0,231.65,-231.65,-0.0
2009,MEHBOOB ALLADINA,23341.5,0.0,23341.5,0.0,0.0,0.0,0.0
2024,METLAKATLA FIRST NATION,17409.18,0.0,4684.97,12724.21,15254.97,-2530.76,-2530.76
2025,METLAKATLA FIRST NATION,2823.52,0.0,0.0,2823.52,0.0,2823.52,292.76
2013,MICHAEL BUBLE,283.5,0.0,0.0,283.5,283.5,0.0,0.0
2014,MICHAEL BUBLE,15469.35,0.0,573.04,14896.31,5885.95,9010.36,9010.36
2015,MICHAEL BUBLE,2071.55,0.0,0.0,2071.55,10541.16,-8469.61,540.75
2016,MICHAEL BUBLE,4985.09,0.0,0.0,4985.09,5525.84,-540.75,0.0
2017,MICHAEL BUBLE,255.36,0.0,0.0,255.36,255.36,0.0,0.0
2018,MICHAEL BUBLE,243.04,0.0,0.0,243.04,243.04,0.0,0.0
2025,MICHAEL BUBLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,MICHAEL BUBLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,MICHAEL CAHEN,625.42,0.0,0.0,625.42,625.43,-0.01,-0.01
2016,MICHAEL CAHEN,1323.0,0.0,0.0,1323.0,1323.0,0.0,-0.01
2017,MICHAEL CAHEN,630.0,0.0,0.0,630.0,630.0,0.0,-0.01
2019,MIDAN INDUSTRIES INC.,896.0,0.0,896.0,0.0,0.0,0.0,0.0
2011,MIDWIVES ASSOCIATION OF BRITISH COLUMBIA -  MABC,509.6,0.0,0.0,509.6,509.6,0.0,0.0
2012,MIDWIVES ASSOCIATION OF BRITISH COLUMBIA -  MABC,274.4,0.0,0.0,274.4,274.4,0.0,0.0
2014,MIDWIVES ASSOCIATION OF BRITISH COLUMBIA -  MABC,367.5,0.0,0.0,367.5,367.5,0.0,0.0
2017,MINISTRY OF ENVIRONMENT,18738.09,0.0,0.0,18738.09,15483.09,3255.0,3255.0
2018,MINISTRY OF ENVIRONMENT,18124.18,0.0,5696.25,12427.93,12795.44,-367.51,2887.49
2019,MINISTRY OF ENVIRONMENT,7260.96,0.0,0.0,7260.96,9531.06,-2270.1,617.39
2020,MINISTRY OF ENVIRONMENT,5072.76,0.0,0.0,5072.76,1532.16,3540.6,4157.99
2021,MINISTRY OF ENVIRONMENT,6684.56,0.0,3186.75,3497.81,6963.07,-3465.26,692.73
2023,MINISTRY OF ENVIRONMENT,112.88,0.0,0.0,112.88,112.88,0.0,692.73
2013,"MINISTRY OF FORESTS, LANDS & NATURAL RESOURCE OPERATIONS",7749.0,0.0,0.0,7749.0,0.0,7749.0,7749.0
2014,"MINISTRY OF FORESTS, LANDS & NATURAL RESOURCE OPERATIONS",28.35,0.0,0.0,28.35,7749.0,-7720.65,28.35
2015,"MINISTRY OF FORESTS, LANDS & NATURAL RESOURCE OPERATIONS",8820.0,0.0,8848.35,-28.35,0.0,-28.35,0.0
2016,"MINISTRY OF FORESTS, LANDS & NATURAL RESOURCE OPERATIONS",10699.56,0.0,0.0,10699.56,10699.56,0.0,0.0
2017,"MINISTRY OF FORESTS, LANDS & NATURAL RESOURCE OPERATIONS",2720.48,0.0,2720.48,0.0,0.0,0.0,0.0
2021,"MINISTRY OF FORESTS, LANDS, NATURAL RESOURCE OPERATIONS & RURAL DEVELOPMENT",693.01,0.0,0.0,693.01,693.01,0.0,0.0
2023,"MINISTRY OF FORESTS, LANDS, NATURAL RESOURCE OPERATIONS & RURAL DEVELOPMENT",169.31,0.0,0.0,169.31,169.31,0.0,0.0
2004,MONITOR KING,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,MUNICODE,10252.96,0.0,311.85,9941.11,7148.11,2793.0,2793.0
2019,MUNICODE,2154.6,0.0,0.0,2154.6,4653.07,-2498.47,294.53
2020,MUNICODE,2154.6,0.0,0.0,2154.6,2154.6,0.0,294.53
2021,MUNICODE,2154.6,0.0,0.0,2154.6,2154.6,0.0,294.53
2022,MUNICODE,8833.86,0.0,0.0,8833.86,8833.86,0.0,294.53
2026,MUSEUM OF ANTHROPOLOGY AT UBC,236.25,0.0,0.0,236.25,236.25,0.0,0.0
2022,NEO CODE SOFTWARE LIMITED,0.0,0.0,0.0,0.0,966.0,-966.0,-966.0
2023,NEO CODE SOFTWARE LIMITED,0.0,0.0,0.0,0.0,0.0,0.0,-966.0
2024,NEO CODE SOFTWARE LIMITED,0.0,0.0,0.0,0.0,0.0,0.0,-966.0
2025,NEO CODE SOFTWARE LIMITED,0.0,0.0,0.0,0.0,0.0,0.0,-966.0
2026,NEO CODE SOFTWARE LIMITED,0.0,0.0,0.0,0.0,0.0,0.0,-966.0
2014,NEO CODE SOFTWARE LTD,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0
2017,NEO CODE SOFTWARE LTD,0.0,0.0,957.6,-957.6,0.0,-957.6,-958.6
2021,NEO CODE SOFTWARE LTD,11.55,0.0,0.0,11.55,0.0,11.55,-947.05
2022,NEO CODE SOFTWARE LTD,0.0,0.0,0.0,0.0,0.0,0.0,-947.05
2017,NEO CODE TEMPLATE QUOTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,NETMAIL,997.5,0.0,0.0,997.5,997.5,0.0,0.0
2017,NEW AIYANSH VILLAGE GOVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,NEW ST PAUL'S HOSPITAL PROJECT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,NICKLASS ARLEVALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,NIKKEI NATIONAL MUSEUM,1112.16,0.0,240.8,871.36,871.36,0.0,0.0
2012,NIKKEI NATIONAL MUSEUM,1552.32,0.0,0.0,1552.32,1552.32,0.0,0.0
2013,NIKKEI NATIONAL MUSEUM,2112.46,0.0,51.45,2061.01,2061.01,0.0,0.0
2014,NIKKEI NATIONAL MUSEUM,4131.75,0.0,0.0,4131.75,3509.1,622.65,622.65
2015,NIKKEI NATIONAL MUSEUM,2456.16,0.0,0.0,2456.16,3078.81,-622.65,0.0
2016,NIKKEI NATIONAL MUSEUM,2263.28,0.0,630.39,1632.89,2181.9,-549.01,-549.01
2017,NIKKEI NATIONAL MUSEUM,1583.4,0.0,0.0,1583.4,1583.4,0.0,-549.01
2018,NIKKEI NATIONAL MUSEUM,2149.72,0.0,0.0,2149.72,2149.72,0.0,-549.01
2019,NIKKEI NATIONAL MUSEUM,2694.3,0.0,0.0,2694.3,2694.3,0.0,-549.01
2020,NIKKEI NATIONAL MUSEUM,2888.03,0.0,0.0,2888.03,2888.03,0.0,-549.01
2021,NIKKEI NATIONAL MUSEUM,1805.48,0.0,0.0,1805.48,1805.48,0.0,-549.01
2022,NIKKEI NATIONAL MUSEUM,8369.51,0.0,504.0,7865.51,7497.17,368.34,-180.67
2023,NIKKEI NATIONAL MUSEUM,34112.51,0.0,0.0,34112.51,32342.28,1770.23,1589.56
2024,NIKKEI NATIONAL MUSEUM,21303.68,0.0,519.65,20784.03,23727.61,-2943.58,-1354.02
2025,NIKKEI NATIONAL MUSEUM,12110.43,0.0,0.0,12110.43,4955.22,7155.21,5801.19
2025,NIKKEI NATIONAL MUSEUM & CULTURAL CENTRE,5865.05,0.0,0.0,5865.05,12840.72,-6975.67,-6975.67
2026,NIKKEI NATIONAL MUSEUM & CULTURAL CENTRE,581.87,0.0,0.0,581.87,356.07,225.8,-6749.87
2024,NISGA'A VALLEY HEALTH AUTHOURITY,6000.96,0.0,0.0,6000.96,6000.96,0.0,0.0
2016,NISG̱AA LISIMS GOVERNMENT,13154.93,630.0,630.0,13154.93,9281.48,3873.45,3873.45
2017,NISG̱AA LISIMS GOVERNMENT,51522.76,0.0,0.0,51522.76,51841.55,-318.79,3554.66
2018,NISG̱AA LISIMS GOVERNMENT,1965.6,0.0,0.0,1965.6,2604.0,-638.4,2916.26
2019,NISG̱AA LISIMS GOVERNMENT,1394.4,0.0,0.0,1394.4,1360.8,33.6,2949.86
2020,NISG̱AA LISIMS GOVERNMENT,3996.0,0.0,0.0,3996.0,3996.0,0.0,2949.86
2021,NISG̱AA LISIMS GOVERNMENT,1643.66,0.0,0.8,1642.86,1643.66,-0.8,2949.06
2022,NISG̱AA LISIMS GOVERNMENT,3315.38,0.0,0.0,3315.38,3315.38,0.0,2949.06
2017,NISG̱AA LISIMS NEST,0.0,0.0,712.89,-712.89,2100.0,-2812.89,-2812.89
2021,NISG̱AA LISIMS NEST,59.25,0.0,0.0,59.25,59.25,0.0,-2812.89
2015,NORMA C BLACKWELL,180.0,0.0,0.0,180.0,180.0,0.0,0.0
2016,NORMA C BLACKWELL,180.0,0.0,0.0,180.0,180.0,0.0,0.0
2017,NORMA C BLACKWELL,180.0,0.0,0.0,180.0,0.0,180.0,180.0
2013,NORTH SHORE NEIGHBOURHOOD HOUSE,24751.07,0.0,0.0,24751.07,15131.87,9619.2,9619.2
2014,NORTH SHORE NEIGHBOURHOOD HOUSE,34869.45,0.0,150.08,34719.37,38459.15,-3739.78,5879.42
2015,NORTH SHORE NEIGHBOURHOOD HOUSE,24560.49,0.0,0.0,24560.49,24751.52,-191.03,5688.39
2016,NORTH SHORE NEIGHBOURHOOD HOUSE,14856.6,0.0,415.28,14441.32,13498.98,942.34,6630.73
2017,NORTH SHORE NEIGHBOURHOOD HOUSE,33050.54,0.0,3124.8,29925.74,22179.9,7745.84,14376.57
2018,NORTH SHORE NEIGHBOURHOOD HOUSE,38356.18,0.0,0.0,38356.18,47477.49,-9121.31,5255.26
2019,NORTH SHORE NEIGHBOURHOOD HOUSE,0.0,0.0,0.0,0.0,0.0,0.0,5255.26
2021,NORTH SHORE NEIGHBOURHOOD HOUSE,73.5,0.0,0.0,73.5,0.0,73.5,5328.76
2013,NORTH SHORE NEIGHBOURHOOD HOUSE                          0.,0.0,0.0,0.0,0.0,5584.96,-5584.96,-5584.96
2006,NORTHWEST FOOD PRODUCTS,565.0,0.0,0.0,565.0,565.0,0.0,0.0
2007,NORTHWEST FOOD PRODUCTS,530.0,0.0,0.0,530.0,0.0,530.0,530.0
2008,NORTHWEST FOOD PRODUCTS,672.88,0.0,0.0,672.88,598.25,74.63,604.63
2009,NORTHWEST FOOD PRODUCTS,233.1,0.0,0.0,233.1,604.63,-371.53,233.1
2010,NORTHWEST FOOD PRODUCTS,212.8,0.0,0.0,212.8,201.6,11.2,244.3
2011,NORTHWEST FOOD PRODUCTS,212.8,0.0,0.0,212.8,244.3,-31.5,212.8
2012,NORTHWEST FOOD PRODUCTS,224.0,0.0,0.0,224.0,212.8,11.2,224.0
2013,NORTHWEST FOOD PRODUCTS,210.0,0.0,0.0,210.0,434.0,-224.0,0.0
2014,NORTHWEST FOOD PRODUCTS,224.0,0.0,0.0,224.0,210.0,14.0,14.0
2015,NORTHWEST FOOD PRODUCTS,252.0,0.0,14.0,238.0,252.0,-14.0,0.0
2016,NORTHWEST FOOD PRODUCTS,252.0,0.0,0.0,252.0,252.0,0.0,0.0
2017,NORTHWEST FOOD PRODUCTS,252.0,0.0,0.0,252.0,252.0,0.0,0.0
2018,NORTHWEST FOOD PRODUCTS,308.0,0.0,0.0,308.0,308.0,0.0,0.0
2019,NORTHWEST FOOD PRODUCTS,308.0,0.0,0.0,308.0,308.0,0.0,0.0
2021,NORTHWEST FOOD PRODUCTS,775.6,0.0,0.0,775.6,434.0,341.6,341.6
2022,NORTHWEST FOOD PRODUCTS,446.25,0.0,0.0,446.25,467.6,-21.35,320.25
2023,NORTHWEST FOOD PRODUCTS,479.36,0.0,0.0,479.36,458.01,21.35,341.6
2024,NORTHWEST FOOD PRODUCTS,519.67,0.0,0.0,519.67,479.36,40.31,381.91
2025,NORTHWEST FOOD PRODUCTS,581.46,0.0,0.0,581.46,536.05,45.41,427.32
2026,NORTHWEST FOOD PRODUCTS,0.0,0.0,0.0,0.0,427.32,-427.32,0.0
2013,NORTON SIGN & DESIGN,412.5,0.0,412.5,0.0,0.0,0.0,0.0
2006,NPBS - NETWORK OF PERFORMANCE BASED,565.0,0.0,0.0,565.0,0.0,565.0,565.0
2009,NPBS - NETWORK OF PERFORMANCE BASED SCHOOLS,157.5,0.0,0.0,157.5,0.0,157.5,157.5
2006,NPBS - NETWORK OF PERFORMANCE BASED SCHOOLS   C/O THE B.C. SCHOOL SUPERINTENDENT'S ASSOCIATION,0.0,0.0,565.0,-565.0,0.0,-565.0,-565.0
2009,NPBS - NETWORK OF PERFORMANCE BASED SCHOOLS   C/O THE B.C. SCHOOL SUPERINTENDENT'S ASSOCIATION,0.0,0.0,0.0,0.0,0.0,0.0,-565.0
2010,NPBS - NETWORK OF PERFORMANCE BASED SCHOOLS   C/O THE B.C. SCHOOL SUPERINTENDENT'S ASSOCIATION,0.0,0.0,0.0,0.0,0.0,0.0,-565.0
2022,NUAJ COMPANY INC,10141.19,0.0,0.0,10141.19,10141.19,0.0,0.0
2023,NUAJ COMPANY INC,4546.28,0.0,4546.28,0.0,0.0,0.0,0.0
2024,NUAJ COMPANY INC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,NUAJ COMPANY INC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,O'SULLIVAN COLLISION,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,OB TRADES LIST LTD DBA MY BUILD GUIDE,112.88,0.0,112.88,0.0,0.0,0.0,0.0
2014,OFFSHORE EDUCATION LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,OMADA COMMERCIAL,63.0,0.0,0.0,63.0,63.0,0.0,0.0
2014,OMADA COMMERCIAL,189.0,0.0,0.0,189.0,189.0,0.0,0.0
2015,OMADA COMMERCIAL,189.0,0.0,0.0,189.0,157.5,31.5,31.5
2016,OMADA COMMERCIAL,189.0,0.0,0.0,189.0,220.5,-31.5,0.0
2017,OMADA COMMERCIAL,420.0,0.0,0.0,420.0,420.0,0.0,0.0
2018,OMADA COMMERCIAL,428.4,0.0,0.0,428.4,428.4,0.0,0.0
2019,OMADA COMMERCIAL,682.5,0.0,52.5,630.0,682.5,-52.5,-52.5
2020,OMADA COMMERCIAL,630.0,0.0,0.0,630.0,630.0,0.0,-52.5
2021,OMADA COMMERCIAL,52.5,0.0,0.0,52.5,105.0,-52.5,-105.0
2018,ONE DEGREE ORGANICS,1039.5,0.0,0.0,1039.5,1039.5,0.0,0.0
2014,ONTARIO COLLEGE OF TRADES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,"ONTARIO PUBLIC SERVICE – MPBSDP
",1640.96,0.0,0.0,1640.96,0.0,1640.96,1640.96
2023,OPENSPACE ARCHITECTURE,16825.41,0.0,0.0,16825.41,16825.42,-0.01,-0.01
2024,OPENSPACE ARCHITECTURE,20427.83,0.0,0.0,20427.83,19188.83,1239.0,1238.99
2025,OPENSPACE ARCHITECTURE,27735.25,0.0,0.0,27735.25,28974.25,-1239.0,-0.01
2026,OPENSPACE ARCHITECTURE,4158.0,0.0,0.0,4158.0,0.0,4158.0,4157.99
2017,ORANGE GROUP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,P,2600.0,0.0,0.0,2600.0,0.0,2600.0,2600.0
2012,PACIFIC SLEEP CARE,38874.08,0.0,5974.08,32900.0,30391.2,2508.8,2508.8
2013,PACIFIC SLEEP CARE,6585.78,0.0,0.0,6585.78,8417.12,-1831.34,677.46
2014,PACIFIC SLEEP CARE,5584.6,0.0,0.0,5584.6,5905.06,-320.46,357.0
2015,PACIFIC SLEEP CARE,19834.85,0.0,282.96,19551.89,16283.4,3268.49,3625.49
2016,PACIFIC SLEEP CARE,15203.94,0.0,21.0,15182.94,16288.06,-1105.12,2520.37
2017,PACIFIC SLEEP CARE,25998.4,0.0,162.8,25835.6,24217.39,1618.21,4138.58
2018,PACIFIC SLEEP CARE,13277.11,0.0,0.0,13277.11,14408.17,-1131.06,3007.52
2019,PACIFIC SLEEP CARE,15793.29,0.0,0.0,15793.29,15793.29,0.0,3007.52
2020,PACIFIC SLEEP CARE,18212.51,0.0,0.0,18212.51,18338.51,-126.0,2881.52
2021,PACIFIC SLEEP CARE,40232.68,0.0,3112.2,37120.48,32747.08,4373.4,7254.92
2022,PACIFIC SLEEP CARE,38257.97,0.0,965.44,37292.53,38249.23,-956.7,6298.22
2023,PACIFIC SLEEP CARE,16758.53,0.0,0.0,16758.53,16937.03,-178.5,6119.72
2024,PACIFIC SLEEP CARE,15688.77,0.0,0.0,15688.77,15688.8,-0.03,6119.69
2025,PACIFIC SLEEP CARE,18957.62,0.0,0.0,18957.62,18957.63,-0.01,6119.68
2026,PACIFIC SLEEP CARE,3078.05,0.0,0.0,3078.05,3812.42,-734.37,5385.31
2018,PACIFIC SPIRIT COMMUNITY HEALTH CENTRE - VCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,PACIFIC SPIRIT COMMUNITY HEALTH CENTRE - VCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,PANCHO MUSIC INC,209.69,0.0,0.0,209.69,209.69,0.0,0.0
2017,PANCHO MUSIC INC,48.3,0.0,0.0,48.3,48.3,0.0,0.0
2018,PANCHO MUSIC INC,48.3,0.0,0.0,48.3,0.0,48.3,48.3
2020,PANCHO MUSIC INC,357.0,0.0,0.0,357.0,357.0,0.0,48.3
2007,PANDA ENVIRONMENTAL SERVICES INC,710.2,0.0,0.0,710.2,710.2,0.0,0.0
2008,PANDA ENVIRONMENTAL SERVICES INC,756.0,0.0,2.1,753.9,690.9,63.0,63.0
2009,PANDA ENVIRONMENTAL SERVICES INC,773.68,0.0,0.0,773.68,836.68,-63.0,0.0
2010,PANDA ENVIRONMENTAL SERVICES INC,808.56,0.0,0.0,808.56,808.56,0.0,0.0
2011,PANDA ENVIRONMENTAL SERVICES INC,839.56,0.0,0.0,839.56,769.39,70.17,70.17
2012,PANDA ENVIRONMENTAL SERVICES INC,841.42,0.0,0.0,841.42,771.25,70.17,140.34
2013,PANDA ENVIRONMENTAL SERVICES INC,1064.0,0.0,0.0,1064.0,1064.0,0.0,140.34
2014,PANDA ENVIRONMENTAL SERVICES INC,842.04,0.0,0.0,842.04,982.38,-140.34,0.0
2015,PANDA ENVIRONMENTAL SERVICES INC,842.04,0.0,0.0,842.04,842.04,0.0,0.0
2016,PANDA ENVIRONMENTAL SERVICES INC,915.49,0.0,0.0,915.49,845.32,70.17,70.17
2017,PANDA ENVIRONMENTAL SERVICES INC,3149.84,0.0,70.17,3079.67,3149.84,-70.17,0.0
2018,PANDA ENVIRONMENTAL SERVICES INC,1315.9,0.0,0.0,1315.9,1228.89,87.01,87.01
2019,PANDA ENVIRONMENTAL SERVICES INC,1044.12,0.0,0.0,1044.12,1131.13,-87.01,0.0
2020,PANDA ENVIRONMENTAL SERVICES INC,1044.12,0.0,0.0,1044.12,1044.12,0.0,0.0
2021,PANDA ENVIRONMENTAL SERVICES INC,1301.2,0.0,0.0,1301.2,1301.2,0.0,0.0
2022,PANDA ENVIRONMENTAL SERVICES INC,1179.72,0.0,0.0,1179.72,1179.72,0.0,0.0
2023,PANDA ENVIRONMENTAL SERVICES INC,1293.05,0.0,0.0,1293.05,1293.05,0.0,0.0
2024,PANDA ENVIRONMENTAL SERVICES INC,1222.53,0.0,0.0,1222.53,1222.53,0.0,0.0
2025,PANDA ENVIRONMENTAL SERVICES INC,1296.57,0.0,0.0,1296.57,1202.93,93.64,93.64
2026,PANDA ENVIRONMENTAL SERVICES INC,187.28,0.0,0.0,187.28,187.28,0.0,93.64
2015,PARVESH RAJU,15.75,0.0,0.0,15.75,0.0,15.75,15.75
2014,PARVISH RAJU,0.0,0.0,0.0,0.0,15.75,-15.75,-15.75
2007,PASSTRACKER,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,PAUL NELSON,3332.73,0.0,0.0,3332.73,0.0,3332.73,3332.73
2011,PAUL NELSON,0.0,0.0,0.0,0.0,0.0,0.0,3332.73
2012,PAUL NELSON,0.0,0.0,0.0,0.0,0.0,0.0,3332.73
2013,PAUL NELSON,0.0,0.0,0.0,0.0,0.0,0.0,3332.73
2014,PAUL NELSON,0.0,0.0,0.0,0.0,0.0,0.0,3332.73
2017,PAUL NELSON,0.0,0.0,0.0,0.0,0.0,0.0,3332.73
2022,PAUL NELSON,1200.0,0.0,0.0,1200.0,1260.0,-60.0,3272.73
2017,PAUL SANGHA LANDSCAPE ARCHITECTURE,451.5,0.0,0.0,451.5,451.5,0.0,0.0
2013,PAYPAL  US ACCOUNT,56.5,0.0,0.0,56.5,46.0,10.5,10.5
2014,PAYPAL  US ACCOUNT,1497.98,0.0,10.99,1486.99,1497.98,-10.99,-0.49
2015,PAYPAL  US ACCOUNT,0.0,0.0,0.0,0.0,0.0,0.0,-0.49
2016,PAYPAL  US ACCOUNT,363.0,0.0,0.0,363.0,0.0,363.0,362.51
2019,PDO SOLUTIONS,2765.45,0.0,0.0,2765.45,1738.28,1027.17,1027.17
2020,PDO SOLUTIONS,0.0,0.0,0.0,0.0,1027.17,-1027.17,0.0
2004,PDP DESIGNS,170.0,0.0,0.0,170.0,181.9,-11.9,-11.9
2017,PENDERFUND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,PERFORMANCE OBJECTS INC,10729.12,0.0,3990.0,6739.12,10729.12,-3990.0,-3990.0
2022,PERFORMANCE OBJECTS INC,5067.02,0.0,640.5,4426.52,4426.52,0.0,-3990.0
2023,PERFORMANCE OBJECTS INC,2765.73,0.0,0.0,2765.73,2765.73,0.0,-3990.0
2024,PERFORMANCE OBJECTS INC,2724.99,0.0,0.0,2724.99,2724.99,0.0,-3990.0
2025,PERFORMANCE OBJECTS INC,2857.32,0.0,0.0,2857.32,2857.32,0.0,-3990.0
2026,PERFORMANCE OBJECTS INC,476.22,0.0,0.0,476.22,476.22,0.0,-3990.0
2017,PHC PERFUSION CLINIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,PHC PERFUSION CLINIC,2604.0,0.0,0.0,2604.0,0.0,2604.0,2604.0
2018,PHC PERFUSION CLINIC -,7812.01,0.0,0.0,7812.01,10416.01,-2604.0,-2604.0
2018,PHC PRIVACY OFFICE,3361.05,0.0,0.0,3361.05,2079.0,1282.05,1282.05
2019,PHC PRIVACY OFFICE,5933.62,0.0,0.0,5933.62,7215.67,-1282.05,0.0
2022,PHC PRIVACY OFFICE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,PHILIP PODOVINIKOFF,765.31,0.0,0.0,765.31,765.31,0.0,0.0
2021,PHS COMMUNITY SERVICES SOCIETY,24860.1,0.0,0.0,24860.1,23964.97,895.13,895.13
2022,PHS COMMUNITY SERVICES SOCIETY,3096.08,0.0,0.0,3096.08,3991.21,-895.13,0.0
2023,PHS COMMUNITY SERVICES SOCIETY,850.77,0.0,0.0,850.77,790.13,60.64,60.64
2024,PHS COMMUNITY SERVICES SOCIETY,0.0,0.0,0.0,0.0,60.64,-60.64,0.0
2025,PHS COMMUNITY SERVICES SOCIETY,751.76,0.0,0.0,751.76,751.76,0.0,0.0
2019,PHSA ACCOUNTS PAYABLE-1STFLR,5339.62,0.0,0.0,5339.62,9766.43,-4426.81,-4426.81
2020,PHSA ACCOUNTS PAYABLE-1STFLR,1920.19,0.0,0.0,1920.19,1708.88,211.31,-4215.5
2021,PHSA ACCOUNTS PAYABLE-1STFLR,0.0,0.0,211.31,-211.31,0.0,-211.31,-4426.81
2014,"PIEDMONT CASA, INC.",165.0,0.0,0.0,165.0,165.0,0.0,0.0
2015,"PIEDMONT CASA, INC.",180.0,0.0,0.0,180.0,180.0,0.0,0.0
2016,"PIEDMONT CASA, INC.",78.75,0.0,48.75,30.0,30.0,0.0,0.0
2012,PINNACLE FOOD EQUIPMENT SERVICES LLP,4770.08,0.0,0.0,4770.08,4770.08,0.0,0.0
2013,PINNACLE FOOD EQUIPMENT SERVICES LLP,636.65,0.0,0.0,636.65,694.4,-57.75,-57.75
2014,PINNACLE FOOD EQUIPMENT SERVICES LLP,891.38,0.0,0.0,891.38,933.38,-42.0,-99.75
2015,PINNACLE FOOD EQUIPMENT SERVICES LLP,601.23,0.0,0.0,601.23,632.73,-31.5,-131.25
2016,PINNACLE FOOD EQUIPMENT SERVICES LLP,687.96,0.0,228.69,459.27,656.46,-197.19,-328.44
2017,PINNACLE FOOD EQUIPMENT SERVICES LLP,669.69,0.0,0.0,669.69,659.19,10.5,-317.94
2018,PINNACLE FOOD EQUIPMENT SERVICES LLP,748.65,0.0,0.0,748.65,790.65,-42.0,-359.94
2019,PINNACLE FOOD EQUIPMENT SERVICES LLP,819.0,0.0,0.0,819.0,819.0,0.0,-359.94
2020,PINNACLE FOOD EQUIPMENT SERVICES LLP,1527.75,0.0,0.0,1527.75,1527.75,0.0,-359.94
2021,PINNACLE FOOD EQUIPMENT SERVICES LLP,1890.0,0.0,0.0,1890.0,1890.0,0.0,-359.94
2022,PINNACLE FOOD EQUIPMENT SERVICES LLP,1890.0,0.0,0.0,1890.0,2040.7,-150.7,-510.64
2023,PINNACLE FOOD EQUIPMENT SERVICES LLP,1996.41,0.0,0.0,1996.41,1845.71,150.7,-359.94
2024,PINNACLE FOOD EQUIPMENT SERVICES LLP,2090.32,0.0,0.0,2090.32,2090.32,0.0,-359.94
2025,PINNACLE FOOD EQUIPMENT SERVICES LLP,2281.0,0.0,0.0,2281.0,2281.0,0.0,-359.94
2026,PINNACLE FOOD EQUIPMENT SERVICES LLP,351.68,0.0,0.0,351.68,351.68,0.0,-359.94
2014,PINNACLE FOOD EQUIPMENT SERVICES LLP0,31.5,0.0,0.0,31.5,0.0,31.5,31.5
